Date,Product,Region,Sales_Channel,Unit_Price,Quantity_Sold,Discount,Revenue,COGS,Profit,Payment_Status,ProfitMargin,Month,MonthName,Year
11/10/2024,Dangote Sulfate Resistant Cement,Abuja,Online,7456.59,464,0.5,3442558.47,2687852.28,754706.19,Credit,21.92282852,11,Nov,2024
8/3/2024,Dangote 42.5R Cement,Lagos,Wholesale,5962,136,0.94,803210.18,614697.8,188512.38,Credit,23.46986937,8,Aug,2024
11/5/2024,Dangote 42.5R Cement,Rivers,Retail,6580.97,500,1.09,3254618.71,2469253.11,785365.61,Cash,24.13080241,11,Nov,2024
7/30/2024,Dangote Premium Cement,Ogun,Wholesale,6125.04,140,1.99,840441.24,667347.1,173094.14,Paid,20.59562665,7,Jul,2024
4/17/2024,Dangote Premium Cement,Abuja,Wholesale,6095.55,499,2.64,2961379.11,2235377.4,726001.71,Paid,24.51566257,4,Apr,2024
7/22/2024,Dangote 3X Cement,Lagos,Retail,6118.1,63,1.96,377885.67,297980.66,79905.01,Credit,21.14528714,7,Jul,2024
4/27/2024,Dangote Premium Cement,Rivers,Retail,6626.48,87,1.58,567395,406856.71,160538.29,Paid,28.29392046,4,Apr,2024
12/5/2024,Dangote Sulfate Resistant Cement,Rivers,Retail,6967.19,465,1.62,3187259.51,2317907.2,869352.3,Cash,27.27585555,12,Dec,2024
3/10/2024,Dangote Premium Cement,Kano,Online,6456.54,403,1.91,2552287.69,1930546.45,621741.24,Credit,24.3601551,3,Mar,2024
6/26/2024,Dangote 42.5R Cement,Kano,Wholesale,6604.71,246,0.92,1609810.88,1193224.63,416586.25,Pending,25.87796214,6,Jun,2024
6/4/2024,Dangote 3X Cement,Lagos,Online,6315.38,454,0.41,2855427.07,2080681.82,774745.25,Paid,27.13237743,6,Jun,2024
12/18/2024,Dangote 42.5R Cement,Abuja,Retail,5809.13,240,2.39,1360870.03,1033853.47,327016.56,Paid,24.02996266,12,Dec,2024
10/7/2024,Dangote Sulfate Resistant Cement,Ogun,Retail,7382.16,243,1.18,1772697.27,1269830.83,502866.44,Cash,28.36730493,10,Oct,2024
7/12/2024,Dangote Premium Cement,Rivers,Wholesale,6422.24,142,1.55,897822.73,700298.05,197524.68,Credit,22.00040981,7,Jul,2024
5/25/2024,Dangote Sulfate Resistant Cement,Abuja,Wholesale,7353.48,113,0.41,827536.37,588407.85,239128.52,Cash,28.8964363,5,May,2024
11/12/2024,Dangote 42.5R Cement,Rivers,Online,6422.75,116,0.96,737886.63,527747.53,210139.09,Paid,28.47850624,11,Nov,2024
4/5/2024,Dangote 3X Cement,Rivers,Retail,5625.04,244,2.18,1342589.05,971069.22,371519.83,Pending,27.67189484,4,Apr,2024
1/8/2024,Dangote 42.5R Cement,Ogun,Retail,6220.24,422,2.4,2561942.69,2049032.4,512910.29,Cash,20.02036548,1,Jan,2024
12/22/2024,Dangote 3X Cement,Rivers,Wholesale,6343.55,94,0.17,595280,462869.07,132410.93,Paid,22.2434703,12,Dec,2024
10/5/2024,Dangote 42.5R Cement,Ogun,Wholesale,6695.7,148,2.45,966684.99,756745.38,209939.62,Paid,21.71748007,10,Oct,2024
12/31/2024,Dangote Premium Cement,Abuja,Retail,6247.16,37,0.6,229758.05,177725.27,52032.78,Paid,22.64677124,12,Dec,2024
9/23/2024,Dangote Premium Cement,Abuja,Retail,6681.44,179,2.81,1162370.78,832096.08,330274.71,Paid,28.41388614,9,Sep,2024
10/8/2024,Dangote 3X Cement,Rivers,Retail,6138.52,121,1.08,734739.1,518144.44,216594.66,Pending,29.47912531,10,Oct,2024
2/27/2024,Dangote Premium Cement,Abuja,Retail,6015.07,426,0.83,2541151.74,1809210.99,731940.74,Pending,28.80350388,2,Feb,2024
1/5/2024,Dangote 3X Cement,Kano,Online,5975.27,325,0.46,1933029.72,1502118.16,430911.57,Pending,22.29203025,1,Jan,2024
3/21/2024,Dangote 42.5R Cement,Lagos,Online,6418.64,496,2.91,3091001.36,2398481.1,692520.26,Paid,22.40439842,3,Mar,2024
1/31/2024,Dangote Sulfate Resistant Cement,Ogun,Online,7036.35,74,0.38,518711.28,375166.99,143544.29,Credit,27.67325399,1,Jan,2024
8/12/2024,Dangote Premium Cement,Lagos,Online,6377.77,390,0.4,2477380.98,1956799.76,520581.22,Cash,21.01336953,8,Aug,2024
12/27/2024,Dangote 42.5R Cement,Kano,Retail,6342.73,270,0.57,1702775.64,1223721.29,479054.35,Credit,28.13373287,12,Dec,2024
6/14/2024,Dangote 42.5R Cement,Rivers,Online,6714.47,303,0.48,2024718.88,1524843.62,499875.27,Cash,24.68862591,6,Jun,2024
5/31/2024,Dangote Sulfate Resistant Cement,Kano,Retail,6954.08,417,1.91,2844464.2,2098942.53,745521.67,Pending,26.20956418,5,May,2024
1/10/2024,Dangote Sulfate Resistant Cement,Kano,Wholesale,6820.69,52,1.97,347688.77,262121.05,85567.72,Cash,24.61043536,1,Jan,2024
4/7/2024,Dangote 42.5R Cement,Kano,Wholesale,6413.04,185,1.23,1171819.53,858009.08,313810.45,Paid,26.77975934,4,Apr,2024
9/24/2024,Dangote 3X Cement,Lagos,Wholesale,5678.64,36,0.61,203184.01,152090.76,51093.26,Paid,25.14629965,9,Sep,2024
1/17/2024,Dangote 42.5R Cement,Abuja,Online,6423.97,322,0.77,2052590.75,1512011.01,540579.74,Paid,26.33645991,1,Jan,2024
1/7/2024,Dangote Premium Cement,Abuja,Wholesale,6468.06,347,0.18,2240376.87,1693281.29,547095.58,Cash,24.4198013,1,Jan,2024
7/7/2024,Dangote 3X Cement,Kano,Retail,6029.02,395,0.21,2376461.83,1735745.04,640716.79,Pending,26.96095439,7,Jul,2024
9/22/2024,Dangote 3X Cement,Lagos,Online,5731.02,217,0.57,1236542.64,930645.74,305896.91,Pending,24.7380802,9,Sep,2024
10/18/2024,Dangote Premium Cement,Kano,Online,6558.14,402,0.32,2627935.89,2007381.49,620554.39,Credit,23.6137568,10,Oct,2024
12/11/2024,Dangote 42.5R Cement,Abuja,Wholesale,5966.81,112,1.65,657256.06,493250.48,164005.58,Pending,24.95307232,12,Dec,2024
9/30/2024,Dangote 42.5R Cement,Rivers,Retail,6350.08,186,2.53,1151232.67,853333.18,297899.5,Cash,25.87656759,9,Sep,2024
6/14/2024,Dangote Premium Cement,Kano,Online,6213.93,412,1.65,2517896.86,1950004.95,567891.91,Credit,22.55421654,6,Jun,2024
8/19/2024,Dangote 42.5R Cement,Abuja,Wholesale,6526.31,165,1.79,1057565.69,795036.58,262529.12,Credit,24.82390668,8,Aug,2024
1/4/2024,Dangote Sulfate Resistant Cement,Ogun,Wholesale,7355.72,31,2.31,222759.89,176945.93,45813.96,Credit,20.5665212,1,Jan,2024
10/10/2024,Dangote Premium Cement,Lagos,Wholesale,6460.37,99,0.42,636890.41,469202.44,167687.97,Pending,26.32917176,10,Oct,2024
4/29/2024,Dangote Sulfate Resistant Cement,Rivers,Wholesale,7070.49,311,2.75,2138452.02,1653935.67,484516.36,Credit,22.65734071,4,Apr,2024
9/4/2024,Dangote Premium Cement,Abuja,Online,6702.85,439,2.72,2862513.76,2174145.38,688368.38,Credit,24.04768807,9,Sep,2024
1/20/2024,Dangote 42.5R Cement,Lagos,Wholesale,6721.87,191,1.04,1270524.85,993187.28,277337.57,Cash,21.82858289,1,Jan,2024
3/2/2024,Dangote Premium Cement,Kano,Wholesale,6633.89,343,1.15,2249256.89,1643033.44,606223.45,Paid,26.95216597,3,Mar,2024
6/12/2024,Dangote Premium Cement,Rivers,Online,6697.77,98,0.15,655396.89,506725.25,148671.63,Cash,22.68421353,6,Jun,2024
8/16/2024,Dangote 3X Cement,Ogun,Retail,5789.78,221,0.44,1273911.4,934562.83,339348.57,Cash,26.63831802,8,Aug,2024
10/19/2024,Dangote 3X Cement,Kano,Retail,5762.56,224,1.51,1271322.16,988303.61,283018.54,Pending,22.26174835,10,Oct,2024
3/10/2024,Dangote 42.5R Cement,Kano,Wholesale,6287.86,353,1.71,2181659.17,1649589.07,532070.1,Pending,24.38832368,3,Mar,2024
5/4/2024,Dangote 3X Cement,Rivers,Retail,5823.41,493,1.73,2821273.85,2006639.45,814634.4,Cash,28.8747014,5,May,2024
8/4/2024,Dangote Sulfate Resistant Cement,Rivers,Wholesale,6820.74,324,1.97,2166384.34,1683211.59,483172.75,Pending,22.30318698,8,Aug,2024
6/28/2024,Dangote 42.5R Cement,Kano,Wholesale,6240.46,493,2.45,3001171.38,2160748.92,840422.46,Credit,28.00314789,6,Jun,2024
3/20/2024,Dangote 3X Cement,Lagos,Online,5554.54,337,2.78,1819841.72,1431988.38,387853.34,Credit,21.31247656,3,Mar,2024
1/8/2024,Dangote Sulfate Resistant Cement,Lagos,Retail,6950.06,31,1,213297.34,165092.42,48204.92,Pending,22.59986927,1,Jan,2024
4/14/2024,Dangote Sulfate Resistant Cement,Kano,Retail,7123.04,92,2.09,641623.5,492013.62,149609.88,Cash,23.31739408,4,Apr,2024
10/25/2024,Dangote 3X Cement,Rivers,Wholesale,5560.11,122,2.37,662256.92,504504.99,157751.93,Paid,23.82035208,10,Oct,2024
8/26/2024,Dangote 3X Cement,Lagos,Retail,6160.37,359,2.56,2154956.57,1650718.36,504238.21,Paid,23.39899639,8,Aug,2024
1/10/2024,Dangote Sulfate Resistant Cement,Abuja,Wholesale,7479.79,280,2.93,2032977,1443333.11,589643.9,Credit,29.00396315,1,Jan,2024
9/5/2024,Dangote 3X Cement,Ogun,Wholesale,6000.65,254,1.68,1498559.13,1155759.11,342800.02,Paid,22.87530823,9,Sep,2024
5/6/2024,Dangote Sulfate Resistant Cement,Rivers,Retail,6893.4,100,0.06,688926.4,529392.49,159533.9,Credit,23.15688584,5,May,2024
11/16/2024,Dangote Sulfate Resistant Cement,Ogun,Online,6775.88,51,1.88,339073.17,267144.8,71928.36,Paid,21.21322663,11,Nov,2024
10/11/2024,Dangote Sulfate Resistant Cement,Ogun,Wholesale,6841.79,221,1.97,1482248.49,1050587.35,431661.14,Cash,29.12204957,10,Oct,2024
9/23/2024,Dangote Premium Cement,Abuja,Wholesale,6572.9,238,2.91,1518827.61,1201352.45,317475.16,Credit,20.90264609,9,Sep,2024
8/17/2024,Dangote Premium Cement,Ogun,Online,6138.58,297,2.05,1785783.52,1286176.69,499606.83,Pending,27.97689778,8,Aug,2024
6/7/2024,Dangote Premium Cement,Abuja,Wholesale,6656.23,309,2.75,2000213.76,1463655.66,536558.1,Paid,26.82503794,6,Jun,2024
4/4/2024,Dangote Sulfate Resistant Cement,Ogun,Online,6529.48,183,2.64,1163349.62,862512.08,300837.54,Cash,25.85959842,4,Apr,2024
6/4/2024,Dangote 42.5R Cement,Rivers,Wholesale,6579.11,74,0.39,484955.41,340739.28,144216.13,Credit,29.73801859,6,Jun,2024
11/6/2024,Dangote Premium Cement,Kano,Wholesale,6230.91,33,1.08,203399.33,156376.28,47023.05,Cash,23.11858648,11,Nov,2024
3/9/2024,Dangote 42.5R Cement,Rivers,Wholesale,6652.13,271,1.42,1777128.5,1273096.9,504031.61,Pending,28.36213645,3,Mar,2024
1/17/2024,Dangote 42.5R Cement,Lagos,Retail,6750.2,133,2.23,877756.18,701173,176583.18,Pending,20.11756613,1,Jan,2024
2/3/2024,Dangote Premium Cement,Abuja,Online,6489.94,186,2.6,1175743.49,927377.9,248365.59,Cash,21.12413057,2,Feb,2024
7/26/2024,Dangote 3X Cement,Kano,Online,6324.33,388,0.94,2430773.94,1850184.77,580589.17,Paid,23.88495123,7,Jul,2024
9/23/2024,Dangote 3X Cement,Abuja,Retail,6327.01,41,2.63,252585,183016.06,69568.94,Cash,27.54278362,9,Sep,2024
1/21/2024,Dangote 42.5R Cement,Kano,Online,6762.59,117,0.87,784339.39,580257.41,204081.98,Credit,26.01960103,1,Jan,2024
5/26/2024,Dangote 42.5R Cement,Ogun,Retail,6094.42,490,0.16,2981487.77,2241175.31,740312.46,Pending,24.83030343,5,May,2024
8/25/2024,Dangote 42.5R Cement,Lagos,Online,6300.66,112,2.34,689161.15,547045.26,142115.89,Pending,20.62157596,8,Aug,2024
7/20/2024,Dangote 42.5R Cement,Rivers,Retail,5824.91,252,1.77,1441895.89,1112081.58,329814.31,Pending,22.87365629,7,Jul,2024
8/20/2024,Dangote 3X Cement,Rivers,Retail,6191.72,484,2.13,2932960.8,2101171.37,831789.43,Paid,28.36005957,8,Aug,2024
2/16/2024,Dangote 3X Cement,Abuja,Online,5862.94,288,2.12,1652729.95,1277043.58,375686.37,Pending,22.73126169,2,Feb,2024
7/12/2024,Dangote 42.5R Cement,Lagos,Wholesale,6712.25,309,2.61,2019951.62,1588221.81,431729.82,Pending,21.37327527,7,Jul,2024
3/15/2024,Dangote Premium Cement,Lagos,Retail,6308.06,393,2.31,2421801.12,1803335.65,618465.47,Pending,25.53741779,3,Mar,2024
3/1/2024,Dangote Premium Cement,Ogun,Wholesale,6622.56,149,0.04,986366.74,739541.05,246825.69,Cash,25.02372393,3,Mar,2024
10/5/2024,Dangote 3X Cement,Kano,Retail,5737.88,321,1.98,1805390.66,1345690.99,459699.68,Cash,25.46261539,10,Oct,2024
2/10/2024,Dangote 3X Cement,Ogun,Online,5778.11,341,1.67,1937430.91,1516088.61,421342.3,Paid,21.74747486,2,Feb,2024
4/4/2024,Dangote Premium Cement,Lagos,Online,6349.02,94,2.56,581529.6,445858.54,135671.06,Credit,23.33003513,4,Apr,2024
6/18/2024,Dangote 3X Cement,Lagos,Wholesale,5916.96,111,0.48,653630,476128.97,177501.04,Pending,27.1561954,6,Jun,2024
8/21/2024,Dangote Sulfate Resistant Cement,Lagos,Wholesale,7268.51,185,1.11,1329748.46,981213.33,348535.14,Paid,26.21060678,8,Aug,2024
8/6/2024,Dangote 3X Cement,Rivers,Retail,5634.55,375,2.58,2058441.98,1508675.05,549766.93,Cash,26.70791479,8,Aug,2024
9/25/2024,Dangote Premium Cement,Ogun,Online,6058.18,312,2.19,1848757.83,1410413.39,438344.44,Paid,23.71021412,9,Sep,2024
9/4/2024,Dangote Sulfate Resistant Cement,Abuja,Online,7347.8,152,1.58,1099219.12,878828.36,220390.76,Credit,20.04975678,9,Sep,2024
3/7/2024,Dangote 42.5R Cement,Kano,Online,6431.86,272,2.42,1707128.84,1345842.97,361285.88,Pending,21.16336339,3,Mar,2024
12/28/2024,Dangote Sulfate Resistant Cement,Ogun,Wholesale,6618.21,258,1.88,1675397.21,1192535.29,482861.92,Pending,28.82074275,12,Dec,2024
11/11/2024,Dangote 42.5R Cement,Abuja,Wholesale,6133.79,306,2.42,1831517.8,1320952.53,510565.27,Pending,27.87662069,11,Nov,2024
12/19/2024,Dangote Sulfate Resistant Cement,Rivers,Wholesale,6807.77,279,1.65,1868028.26,1450903.64,417124.62,Paid,22.32967396,12,Dec,2024
12/17/2024,Dangote Sulfate Resistant Cement,Rivers,Retail,7224.4,335,2.88,2350472.99,1840900.5,509572.49,Pending,21.67957225,12,Dec,2024
6/18/2024,Dangote Sulfate Resistant Cement,Abuja,Retail,7297.25,350,0.41,2543565.95,1820019.69,723546.26,Cash,28.4461372,6,Jun,2024
10/1/2024,Dangote Sulfate Resistant Cement,Abuja,Retail,7427.79,48,2.51,347584.92,253714.18,93870.74,Credit,27.00656289,10,Oct,2024
10/11/2024,Dangote 3X Cement,Ogun,Online,6185.49,429,2.75,2580601.89,2011781.18,568820.71,Paid,22.04217211,10,Oct,2024
3/17/2024,Dangote Sulfate Resistant Cement,Lagos,Retail,7483.62,340,1.6,2503719.91,1794158.05,709561.86,Cash,28.34030505,3,Mar,2024
4/5/2024,Dangote 3X Cement,Rivers,Online,6357.82,383,0.09,2432853.52,1803685.87,629167.65,Cash,25.86130422,4,Apr,2024
5/1/2024,Dangote Sulfate Resistant Cement,Abuja,Retail,6716.14,174,0.53,1162414.74,857189.7,305225.04,Paid,26.25784322,5,May,2024
4/13/2024,Dangote 3X Cement,Abuja,Online,5524.93,267,2.71,1435179.57,1026738.63,408440.94,Credit,28.45922201,4,Apr,2024
9/4/2024,Dangote Sulfate Resistant Cement,Rivers,Wholesale,7269.48,70,2.47,496294.67,393959.89,102334.78,Pending,20.61976205,9,Sep,2024
4/15/2024,Dangote 3X Cement,Abuja,Retail,6213.68,287,0.35,1777084.52,1299223.17,477861.35,Paid,26.89018697,4,Apr,2024
12/17/2024,Dangote 3X Cement,Rivers,Retail,6389.19,72,1.56,452845.34,346833.54,106011.81,Credit,23.41015809,12,Dec,2024
1/12/2024,Dangote Sulfate Resistant Cement,Ogun,Retail,6700.56,166,0.83,1103060.93,807346.82,295714.11,Cash,26.80850187,1,Jan,2024
12/9/2024,Dangote 3X Cement,Rivers,Wholesale,5657.5,78,0.05,441064.36,336220.93,104843.43,Paid,23.77055131,12,Dec,2024
4/15/2024,Dangote Sulfate Resistant Cement,Kano,Retail,6771.05,380,2.41,2510989.72,1901844.44,609145.28,Pending,24.2591706,4,Apr,2024
2/6/2024,Dangote Sulfate Resistant Cement,Kano,Retail,7040.58,45,0.39,315590.48,235769.3,79821.18,Paid,25.29264508,2,Feb,2024
2/24/2024,Dangote 42.5R Cement,Lagos,Wholesale,6226.47,111,2.11,676555.15,533888.34,142666.82,Cash,21.08724174,2,Feb,2024
11/11/2024,Dangote Sulfate Resistant Cement,Rivers,Retail,7317.44,385,2.28,2752981.91,2149886.12,603095.8,Paid,21.90700192,11,Nov,2024
8/26/2024,Dangote Premium Cement,Lagos,Online,6468.28,253,0.93,1621255.62,1239355.67,381899.96,Cash,23.5558141,8,Aug,2024
8/28/2024,Dangote Premium Cement,Ogun,Wholesale,6861.1,335,0.77,2280770.29,1679433.65,601336.64,Pending,26.36550654,8,Aug,2024
12/24/2024,Dangote Sulfate Resistant Cement,Rivers,Retail,6987.51,53,1.43,365042.2,268358.61,96683.59,Cash,26.48559262,12,Dec,2024
3/28/2024,Dangote Sulfate Resistant Cement,Rivers,Online,7074.68,280,0.31,1974769.58,1543786.56,430983.02,Paid,21.82447129,3,Mar,2024
6/15/2024,Dangote 3X Cement,Rivers,Online,5960.97,322,1.24,1895631.38,1444636.95,450994.43,Pending,23.79125155,6,Jun,2024
9/3/2024,Dangote 42.5R Cement,Lagos,Retail,6008.24,375,1.77,2213210.31,1722832.39,490377.91,Cash,22.15686,9,Sep,2024
10/17/2024,Dangote Sulfate Resistant Cement,Kano,Online,6736.15,359,2.01,2369670.47,1833974.95,535695.51,Cash,22.60632931,10,Oct,2024
2/28/2024,Dangote 42.5R Cement,Rivers,Online,5897.65,247,0.53,1448998.94,1152806.67,296192.27,Paid,20.4411654,2,Feb,2024
11/2/2024,Dangote 3X Cement,Kano,Retail,5827.41,350,1.98,1999209.55,1417546.13,581663.42,Pending,29.09466994,11,Nov,2024
10/24/2024,Dangote 3X Cement,Ogun,Online,5649.22,292,0.87,1635220.96,1245314.32,389906.64,Cash,23.84427851,10,Oct,2024
4/10/2024,Dangote Premium Cement,Rivers,Retail,6570.28,487,2.04,3134451.94,2482016.28,652435.66,Cash,20.81498369,4,Apr,2024
6/25/2024,Dangote 3X Cement,Kano,Wholesale,6111.49,281,1.21,1696549.01,1209224.76,487324.25,Credit,28.7244428,6,Jun,2024
2/1/2024,Dangote Sulfate Resistant Cement,Kano,Wholesale,6500.84,306,2.46,1940321.32,1427929.92,512391.39,Credit,26.40755347,2,Feb,2024
1/16/2024,Dangote Premium Cement,Abuja,Online,6590.16,340,0.95,2219368.18,1638512.84,580855.35,Cash,26.17210408,1,Jan,2024
8/10/2024,Dangote Premium Cement,Ogun,Retail,6139.07,304,1.15,1844815.09,1461920.41,382894.68,Cash,20.75517932,8,Aug,2024
3/19/2024,Dangote Sulfate Resistant Cement,Ogun,Wholesale,6511.6,351,0.05,2284428.81,1763884.98,520543.83,Cash,22.78660765,3,Mar,2024
12/2/2024,Dangote 42.5R Cement,Ogun,Wholesale,5937.22,432,1.25,2532818.05,1888476.4,644341.65,Cash,25.43971329,12,Dec,2024
11/15/2024,Dangote Premium Cement,Abuja,Online,6424.12,439,1.35,2782116.13,2046331.89,735784.24,Pending,26.44692765,11,Nov,2024
8/5/2024,Dangote 3X Cement,Kano,Retail,6346.8,141,2.14,875747.97,636603.13,239144.84,Credit,27.30749579,8,Aug,2024
1/18/2024,Dangote 3X Cement,Kano,Retail,6204.88,77,1.74,469462.46,373773.7,95688.76,Paid,20.38262229,1,Jan,2024
3/13/2024,Dangote Sulfate Resistant Cement,Abuja,Online,6578.23,475,1.83,3067477.99,2222458.75,845019.23,Paid,27.54768682,3,Mar,2024
12/16/2024,Dangote Sulfate Resistant Cement,Kano,Wholesale,7403.59,293,2.34,2118491.38,1582273.42,536217.96,Cash,25.31131186,12,Dec,2024
10/20/2024,Dangote Sulfate Resistant Cement,Abuja,Retail,7460.58,428,0.88,3165028.71,2268536.91,896491.8,Credit,28.32491842,10,Oct,2024
10/15/2024,Dangote Sulfate Resistant Cement,Lagos,Online,6973.16,106,1.72,726441.49,556186.85,170254.65,Credit,23.4368015,10,Oct,2024
11/15/2024,Dangote 3X Cement,Rivers,Retail,5582.51,278,0.23,1548368.32,1205213.18,343155.14,Credit,22.16237155,11,Nov,2024
3/8/2024,Dangote Sulfate Resistant Cement,Rivers,Retail,6514.2,77,1.81,492514.56,389585.49,102929.07,Pending,20.89868572,3,Mar,2024
12/3/2024,Dangote 42.5R Cement,Rivers,Wholesale,6061.25,378,0.71,2274885.32,1633551.74,641333.58,Paid,28.19190815,12,Dec,2024
6/24/2024,Dangote 3X Cement,Ogun,Online,6433.94,98,2.51,614699.91,476562.17,138137.74,Cash,22.47238657,6,Jun,2024
7/15/2024,Dangote Premium Cement,Abuja,Online,6637.57,127,1.73,828387.98,649608.03,178779.96,Paid,21.58166998,7,Jul,2024
11/24/2024,Dangote Sulfate Resistant Cement,Lagos,Wholesale,6667.6,224,1.43,1472184.74,1100644.51,371540.23,Pending,25.2373374,11,Nov,2024
7/13/2024,Dangote 42.5R Cement,Abuja,Retail,5945.15,465,1.3,2728556.32,1988788.01,739768.31,Cash,27.11207772,7,Jul,2024
7/14/2024,Dangote Sulfate Resistant Cement,Kano,Online,7455.87,69,2.75,500307.52,382106.07,118201.45,Cash,23.62575921,7,Jul,2024
11/8/2024,Dangote Sulfate Resistant Cement,Rivers,Retail,6767.09,70,0.77,470048.84,356493.35,113555.49,Cash,24.15823215,11,Nov,2024
12/11/2024,Dangote Premium Cement,Kano,Wholesale,6519.95,366,2.07,2336905.25,1677878.5,659026.76,Paid,28.20083356,12,Dec,2024
12/10/2024,Dangote 3X Cement,Lagos,Wholesale,5911.25,288,0.31,1697162.44,1263697.34,433465.1,Pending,25.54057819,12,Dec,2024
5/25/2024,Dangote Sulfate Resistant Cement,Ogun,Wholesale,6523.7,67,0.17,436344.85,331366.33,104978.52,Pending,24.05861327,5,May,2024
11/2/2024,Dangote 3X Cement,Lagos,Wholesale,6356.44,86,1.13,540476.65,419618.38,120858.27,Pending,22.36142301,11,Nov,2024
2/26/2024,Dangote Premium Cement,Rivers,Retail,6466.96,499,0.23,3219590.91,2399703.98,819886.93,Credit,25.46556233,2,Feb,2024
8/6/2024,Dangote Sulfate Resistant Cement,Rivers,Wholesale,7280.73,161,2.33,1144885.33,845245.83,299639.5,Credit,26.17200973,8,Aug,2024
1/31/2024,Dangote Sulfate Resistant Cement,Rivers,Wholesale,6940.57,271,2.94,1825596.17,1314551.4,511044.78,Cash,27.99330917,1,Jan,2024
4/1/2024,Dangote 42.5R Cement,Lagos,Wholesale,6340.63,240,0.66,1511707.64,1155449.27,356258.37,Cash,23.56661834,4,Apr,2024
5/12/2024,Dangote 3X Cement,Lagos,Wholesale,5570.41,392,0.75,2167223.71,1613689.22,553534.5,Cash,25.5411796,5,May,2024
3/17/2024,Dangote 3X Cement,Lagos,Online,5890.48,97,2.1,559377.65,442166.64,117211.01,Paid,20.95382431,3,Mar,2024
9/20/2024,Dangote 42.5R Cement,Abuja,Retail,6203.91,392,2.34,2375025.49,1849048,525977.49,Pending,22.14618294,9,Sep,2024
1/2/2024,Dangote 42.5R Cement,Abuja,Wholesale,6367.24,498,2.97,3076710.22,2256286.89,820423.33,Credit,26.66560291,1,Jan,2024
7/24/2024,Dangote 3X Cement,Lagos,Retail,6034.63,194,0.24,1167908.5,871217.62,296690.88,Credit,25.40360653,7,Jul,2024
11/27/2024,Dangote Premium Cement,Ogun,Online,6039.33,216,1.98,1278666.27,933281.93,345384.34,Cash,27.0112967,11,Nov,2024
2/24/2024,Dangote Sulfate Resistant Cement,Abuja,Wholesale,7385.21,244,2.21,1762167.23,1258177.35,503989.88,Pending,28.60057045,2,Feb,2024
1/13/2024,Dangote Premium Cement,Abuja,Retail,6062.99,296,1.93,1760008.39,1319950.7,440057.69,Cash,25.00315865,1,Jan,2024
1/9/2024,Dangote 3X Cement,Rivers,Wholesale,5837.72,389,0.13,2267920.94,1614348.56,653572.38,Cash,28.81812891,1,Jan,2024
12/13/2024,Dangote Premium Cement,Kano,Wholesale,6924.82,38,2.21,257327.7,192710,64617.69,Paid,25.11105101,12,Dec,2024
8/29/2024,Dangote 3X Cement,Ogun,Online,6148.79,27,0.52,165154.04,116432.9,48721.14,Credit,29.50042276,8,Aug,2024
2/19/2024,Dangote 42.5R Cement,Kano,Wholesale,6635.35,52,2.45,336584.76,239188.28,97396.48,Cash,28.93668745,2,Feb,2024
10/31/2024,Dangote Premium Cement,Lagos,Wholesale,6426.21,435,2.51,2725236.78,2108768.71,616468.07,Cash,22.62071591,10,Oct,2024
6/15/2024,Dangote 3X Cement,Kano,Online,5637.33,448,2.89,2452536.2,1769071.22,683464.98,Paid,27.86768163,6,Jun,2024
10/30/2024,Dangote Premium Cement,Rivers,Wholesale,6120.75,92,2.27,550326.43,394476.78,155849.65,Credit,28.31949212,10,Oct,2024
10/10/2024,Dangote Premium Cement,Abuja,Wholesale,6925.68,40,0.4,275919.09,214970.01,60949.08,Cash,22.08947558,10,Oct,2024
3/21/2024,Dangote 3X Cement,Abuja,Wholesale,5506.35,111,2.78,594213.36,457944.86,136268.5,Credit,22.93258772,3,Mar,2024
8/1/2024,Dangote 42.5R Cement,Ogun,Wholesale,5943.09,158,1.57,924265.79,685068.7,239197.09,Pending,25.87968662,8,Aug,2024
11/8/2024,Dangote 3X Cement,Kano,Wholesale,6217.2,333,2.85,2011323.26,1534074.8,477248.46,Credit,23.72808337,11,Nov,2024
6/27/2024,Dangote 42.5R Cement,Lagos,Online,6035.64,80,2.96,468558.8,373759.59,94799.22,Credit,20.23208613,6,Jun,2024
10/3/2024,Dangote Premium Cement,Abuja,Online,6659.33,161,0.16,1070436.69,761367.27,309069.42,Pending,28.87320875,10,Oct,2024
12/16/2024,Dangote 42.5R Cement,Abuja,Wholesale,5959.76,492,0.13,2928390.06,2238713.45,689676.61,Credit,23.55139158,12,Dec,2024
4/17/2024,Dangote 42.5R Cement,Rivers,Retail,6416.82,475,2.28,2978495.34,2097848.83,880646.51,Paid,29.56682517,4,Apr,2024
10/2/2024,Dangote Premium Cement,Ogun,Wholesale,6485.06,79,0.21,511243.87,369900.27,141343.6,Cash,27.64700142,10,Oct,2024
10/30/2024,Dangote Sulfate Resistant Cement,Abuja,Wholesale,7247.09,479,0.98,3437336.82,2673895.81,763441.01,Credit,22.21024735,10,Oct,2024
4/26/2024,Dangote 3X Cement,Ogun,Online,5912.6,122,1.13,713186.09,514967.62,198218.47,Cash,27.79337298,4,Apr,2024
10/26/2024,Dangote 42.5R Cement,Lagos,Retail,5944.94,495,1.83,2888893.06,2073664.99,815228.07,Credit,28.21939245,10,Oct,2024
3/10/2024,Dangote 42.5R Cement,Ogun,Online,6158.59,158,0.61,967121.57,689288.02,277833.55,Paid,28.72788268,3,Mar,2024
